id	len	species
NC_003424_3962915	143	SPOM
NC_003424_3963323	25	SPOM
NC_003424_3965871	25	SPOM
NC_003424_3966173	567	SPOM
NC_003424_3966835	25	SPOM
NC_003424_3967906	25	SPOM
NC_003424_3968133	799	SPOM
NC_003424_3969009	25	SPOM
NC_003424_3969833	25	SPOM
NC_003424_3970790	25	SPOM
NC_003424_3971295	269	SPOM
NC_003424_3971942	25	SPOM
NC_003424_3973235	25	SPOM
NC_003424_3976370	25	SPOM
NC_003424_3980690	25	SPOM
NC_003424_3985105	1543	SPOM
NC_003424_3986921	112	SPOM
NC_003424_3987239	25	SPOM
NC_003424_3990350	25	SPOM
NC_003424_3994272	25	SPOM
NC_003424_3995105	1318	SPOM
NC_003424_4000425	1268	SPOM
NC_003424_4001886	25	SPOM
NC_003424_4003515	25	SPOM
NC_003424_4003983	238	SPOM
NC_003424_4004507	25	SPOM
NC_003424_4005850	25	SPOM
NC_003424_4007029	25	SPOM
NC_003424_4007723	331	SPOM
NC_003424_4010225	367	SPOM
NC_003424_4010686	25	SPOM
NC_003424_4011431	987	SPOM
NC_003424_4012522	25	SPOM
NC_003424_4012678	25	SPOM
NC_003424_4012892	2158	SPOM
NC_003424_4016488	25	SPOM
NC_003424_4016578	25	SPOM
NC_003424_4018198	25	SPOM
NC_003424_4018851	1022	SPOM
NC_003424_4020082	25	SPOM
NC_003424_4021252	25	SPOM
NC_003424_4022055	437	SPOM
NC_003424_4026494	508	SPOM
NC_003424_4027114	25	SPOM
NC_003424_4034047	25	SPOM
NC_003424_4035783	25	SPOM
NC_003424_4035921	612	SPOM
NC_003424_4036723	25	SPOM
NC_003424_4037587	25	SPOM
NC_003424_4037625	325	SPOM
NC_003424_4038144	25	SPOM
NC_003424_4041765	25	SPOM
NC_003424_4042034	25	SPOM
NC_003424_4044420	25	SPOM
NC_003424_4044614	207	SPOM
NC_003424_4044900	25	SPOM
NC_003424_4050195	25	SPOM
NC_003424_4051128	25	SPOM
NC_003424_4052004	25	SPOM
NC_003424_4052175	271	SPOM
NC_003424_4052852	25	SPOM
NC_003424_4053248	25	SPOM
NC_003424_4053398	206	SPOM
NC_003424_4053810	25	SPOM
NC_003424_4056018	25	SPOM
NC_003424_4056673	121	SPOM
NC_003424_4056958	25	SPOM
NC_003424_4058290	25	SPOM
NC_003424_4058816	212	SPOM
NC_003424_4059107	873	SPOM
NC_003424_4060252	25	SPOM
NC_003424_4061107	25	SPOM
NC_003424_4061193	184	SPOM
NC_003424_4061510	25	SPOM
NC_003424_4064519	25	SPOM
NC_003424_4064953	1305	SPOM
NC_003424_4066972	9	SPOM
NC_003424_4067434	25	SPOM
NC_003424_4068187	25	SPOM
NC_003424_4068475	23	SPOM
NC_003424_4070757	25	SPOM
NC_003424_4070969	1168	SPOM
NC_003424_4072376	25	SPOM
NC_003424_4074754	25	SPOM
NC_003424_4075267	25	SPOM
NC_003424_4077721	25	SPOM
NC_003424_4077915	474	SPOM
NC_003424_4078938	25	SPOM
NC_003424_4080951	25	SPOM
NC_003424_4081130	353	SPOM
NC_003424_4082776	25	SPOM
NC_003424_4083494	130	SPOM
NC_003424_4083686	25	SPOM
NC_003424_4084431	25	SPOM
NC_003424_4085020	25	SPOM
NC_003424_4087441	25	SPOM
NC_003424_4087737	956	SPOM
NC_003424_4088871	25	SPOM
NC_003424_4089177	25	SPOM
NC_003424_4089783	11	SPOM
NC_003424_4090158	25	SPOM
NC_003424_4092080	25	SPOM
NC_003424_4092329	25	SPOM
NC_003424_4093085	25	SPOM
NC_003424_4093123	221	SPOM
NC_003424_4093429	25	SPOM
NC_003424_4093768	25	SPOM
NC_003424_4093833	88	SPOM
NC_003424_4094177	25	SPOM
NC_003424_4094543	25	SPOM
NC_003424_4096585	683	SPOM
NC_003424_4097334	25	SPOM
NC_003424_4097983	25	SPOM
NC_003424_4098124	122	SPOM
NC_003424_4098303	25	SPOM
NC_003424_4100124	25	SPOM
NC_003424_4101759	25	SPOM
NC_003424_4102956	25	SPOM
NC_003424_4103210	523	SPOM
NC_003424_4103942	25	SPOM
NC_003424_4104623	25	SPOM
NC_003424_4105116	25	SPOM
NC_003424_4105710	25	SPOM
NC_003424_4105779	855	SPOM
NC_003424_4106827	25	SPOM
NC_003424_4111663	25	SPOM
NC_003424_4112685	25	SPOM
NC_003424_4113597	25	SPOM
NC_003424_4113815	25	SPOM
NC_003424_4117182	25	SPOM
NC_003424_4117287	25	SPOM
NC_003424_4118974	25	SPOM
NC_003424_4119312	119	SPOM
NC_003424_4121639	25	SPOM
NC_003424_4121875	1	SPOM
NC_003424_4122149	25	SPOM
NC_003424_4124889	111	SPOM
NC_003424_4125212	25	SPOM
NC_003424_4131315	25	SPOM
NC_003424_4133464	25	SPOM
NC_003424_4133499	879	SPOM
NC_003424_4134622	25	SPOM
NC_003424_4135588	25	SPOM
NC_003424_4136032	14	SPOM
NC_003424_4137108	158	SPOM
NC_003424_4137573	25	SPOM
NC_003424_4138683	25	SPOM
NC_003424_4139081	996	SPOM
NC_003424_4141042	239	SPOM
NC_003424_4141740	25	SPOM
NC_003424_4142214	25	SPOM
NC_003424_4144166	25	SPOM
NC_003424_4147114	25	SPOM
NC_003424_4147292	351	SPOM
NC_003424_4147739	25	SPOM
NC_003424_4151695	25	SPOM
NC_003424_4152495	25	SPOM
NC_003424_4153032	959	SPOM
NC_003424_4154751	714	SPOM
NC_003424_4155473	25	SPOM
NC_003424_4155974	25	SPOM
NC_003424_4156321	151	SPOM
NC_003424_4156539	25	SPOM
NC_003424_4157343	25	SPOM
NC_003424_4157727	100	SPOM
NC_003424_4158828	25	SPOM
NC_003424_4160379	25	SPOM
NC_003424_4160852	25	SPOM
NC_003424_4161989	25	SPOM
NC_003424_4164278	25	SPOM
NC_003424_4165775	25	SPOM
NC_003424_4165941	65	SPOM
NC_003424_4167735	477	SPOM
NC_003424_4169985	25	SPOM
NC_003424_4172947	25	SPOM
NC_003424_4173548	126	SPOM
NC_003424_4174059	25	SPOM
NC_003424_4176070	25	SPOM
NC_003424_4176379	81	SPOM
NC_003424_4177021	25	SPOM
NC_003424_4177933	25	SPOM
NC_003424_4179533	428	SPOM
NC_003424_4180541	25	SPOM
NC_003424_4181735	25	SPOM
NC_003424_4183075	1266	SPOM
NC_003424_4184519	594	SPOM
NC_003424_4187547	25	SPOM
NC_003424_4189644	25	SPOM
NC_003424_4189860	428	SPOM
NC_003424_4190353	25	SPOM
NC_003424_4191241	25	SPOM
NC_003424_4191613	25	SPOM
NC_003424_4191979	25	SPOM
NC_003424_4192642	25	SPOM
NC_003424_4194211	25	SPOM
NC_003424_4195229	413	SPOM
NC_003424_4195960	25	SPOM
NC_003424_4196022	1347	SPOM
NC_003424_4200079	69	SPOM
NC_003424_4200185	25	SPOM
NC_003424_4205339	25	SPOM
NC_003424_4208113	25	SPOM
NC_003424_4208254	174	SPOM
NC_003424_4208475	25	SPOM
NC_003424_4208848	27	SPOM
NC_003424_4208904	96	SPOM
NC_003424_4212454	22	SPOM
NC_003424_4212706	25	SPOM
NC_003424_4216804	25	SPOM
NC_003424_4216889	329	SPOM
NC_003424_4217418	25	SPOM
NC_003424_4219155	25	SPOM
NC_003424_4219401	276	SPOM
NC_003424_4220001	25	SPOM
NC_003424_4222134	25	SPOM
NC_003424_4222894	884	SPOM
NC_003424_4224180	25	SPOM
NC_003424_4225120	25	SPOM
NC_003424_4225825	1133	SPOM
NC_003424_4226982	25	SPOM
NC_003424_4229734	25	SPOM
NC_003424_4229990	538	SPOM
NC_003424_4232977	21	SPOM
NC_003424_4233303	25	SPOM
NC_003424_4234497	25	SPOM
NC_003424_4234761	319	SPOM
NC_003424_4235639	25	SPOM
NC_003424_4237508	25	SPOM
NC_003424_4237875	2975	SPOM
NC_003424_4240969	843	SPOM
NC_003424_4242016	25	SPOM
NC_003424_4243045	25	SPOM
NC_003424_4243969	25	SPOM
NC_003424_4244686	25	SPOM
NC_003424_4245302	25	SPOM
NC_003424_4247798	25	SPOM
NC_003424_4247895	882	SPOM
NC_003424_4249066	25	SPOM
NC_003424_4250089	25	SPOM
NC_003424_4250232	363	SPOM
NC_003424_4250657	25	SPOM
NC_003424_4251419	25	SPOM
NC_003424_4251469	19	SPOM
NC_003424_4251497	645	SPOM
NC_003424_4252403	25	SPOM
NC_003424_4252919	25	SPOM
NC_003424_4253623	1049	SPOM
NC_003424_4254860	25	SPOM
NC_003424_4255729	25	SPOM
NC_003424_4257485	25	SPOM
NC_003424_4257642	45	SPOM
NC_003424_4257736	25	SPOM
NC_003424_4259140	25	SPOM
NC_003424_4259796	158	SPOM
NC_003424_4260101	25	SPOM
NC_003424_4261134	25	SPOM
NC_003424_4261208	325	SPOM
NC_003424_4261888	25	SPOM
NC_003424_4263700	25	SPOM
NC_003424_4264024	25	SPOM
NC_003424_4264550	25	SPOM
NC_003424_4264622	527	SPOM
NC_003424_4265246	7	SPOM
NC_003424_4265325	180	SPOM
NC_003424_4265722	25	SPOM
NC_003424_4266100	25	SPOM
NC_003424_4266619	440	SPOM
NC_003424_4267113	25	SPOM
NC_003424_4267605	25	SPOM
NC_003424_4268080	486	SPOM
NC_003424_4269065	44	SPOM
NC_003424_4269367	25	SPOM
NC_003424_4270872	25	SPOM
NC_003424_4271297	25	SPOM
NC_003424_4274081	25	SPOM
NC_003424_4274159	901	SPOM
NC_003424_4275171	25	SPOM
NC_003424_4275903	106	SPOM
NC_003424_4276024	25	SPOM
NC_003424_4276787	25	SPOM
NC_003424_4277775	25	SPOM
NC_003424_4278036	342	SPOM
NC_003424_4278729	25	SPOM
NC_003424_4279506	25	SPOM
NC_003424_4279621	40	SPOM
NC_003424_4279873	25	SPOM
NC_003424_4280971	25	SPOM
NC_003424_4281493	25	SPOM
NC_003424_4282093	25	SPOM
NC_003424_4284569	230	SPOM
NC_003424_4284918	25	SPOM
NC_003424_4286202	25	SPOM
NC_003424_4286264	480	SPOM
NC_003424_4286813	25	SPOM
NC_003424_4287416	25	SPOM
NC_003424_4287455	19	SPOM
NC_003424_4287482	527	SPOM
NC_003424_4288401	25	SPOM
NC_003424_4290924	25	SPOM
NC_003424_4291777	222	SPOM
NC_003424_4294214	65	SPOM
NC_003424_4294817	321	SPOM
NC_003424_4295376	25	SPOM
NC_003424_4296270	25	SPOM
NC_003424_4297906	25	SPOM
NC_003424_4298606	1151	SPOM
NC_003424_4300066	25	SPOM
NC_003424_4301059	25	SPOM
NC_003424_4303778	25	SPOM
NC_003424_4303886	470	SPOM
NC_003424_4304689	25	SPOM
NC_003424_4305781	25	SPOM
NC_003424_4305812	74	SPOM
NC_003424_4305894	55	SPOM
NC_003424_4305971	25	SPOM
NC_003424_4306327	25	SPOM
NC_003424_4306400	111	SPOM
NC_003424_4306719	25	SPOM
NC_003424_4309977	25	SPOM
NC_003424_4310341	194	SPOM
NC_003424_4310579	25	SPOM
NC_003424_4312757	25	SPOM
NC_003424_4313062	56	SPOM
NC_003424_4313221	25	SPOM
NC_003424_4318606	25	SPOM
NC_003424_4318709	538	SPOM
NC_003424_4319660	25	SPOM
NC_003424_4320205	25	SPOM
NC_003424_4320286	430	SPOM
NC_003424_4320807	25	SPOM
NC_003424_4321476	25	SPOM
NC_003424_4321882	25	SPOM
NC_003424_4323208	25	SPOM
NC_003424_4323255	169	SPOM
NC_003424_4325634	329	SPOM
NC_003424_4326794	25	SPOM
NC_003424_4326915	232	SPOM
NC_003424_4327283	25	SPOM
NC_003424_4328372	25	SPOM
NC_003424_4328452	493	SPOM
NC_003424_4329104	25	SPOM
NC_003424_4330457	25	SPOM
NC_003424_4330717	276	SPOM
NC_003424_4331339	25	SPOM
NC_003424_4332905	25	SPOM
NC_003424_4333170	25	SPOM
NC_003424_4336788	25	SPOM
NC_003424_4336798	299	SPOM
NC_003424_4337248	25	SPOM
NC_003424_4338472	201	SPOM
NC_003424_4338742	25	SPOM
NC_003424_4339817	25	SPOM
NC_003424_4339945	112	SPOM
NC_003424_4340146	25	SPOM
NC_003424_4341565	25	SPOM
NC_003424_4342125	105	SPOM
NC_003424_4342487	25	SPOM
NC_003424_4343609	25	SPOM
NC_003424_4346602	25	SPOM
NC_003424_4350621	25	SPOM
NC_003424_4351018	25	SPOM
NC_003424_4351935	25	SPOM
NC_003424_4355334	76	SPOM
NC_003424_4355703	25	SPOM
NC_003424_4357824	25	SPOM
NC_003424_4362335	158	SPOM
NC_003424_4362901	25	SPOM
NC_003424_4364581	25	SPOM
NC_003424_4365126	421	SPOM
NC_003424_4365700	25	SPOM
NC_003424_4367504	81	SPOM
NC_003424_4367707	25	SPOM
NC_003424_4372713	326	SPOM
NC_003424_4375499	25	SPOM
NC_003424_4382693	25	SPOM
NC_003424_4382776	303	SPOM
NC_003424_4383203	25	SPOM
NC_003424_4384018	25	SPOM
NC_003424_4384240	210	SPOM
NC_003424_4384659	25	SPOM
NC_003424_4386087	25	SPOM
NC_003424_4386956	25	SPOM
NC_003424_4392425	25	SPOM
NC_003424_4392523	290	SPOM
NC_003424_4392899	25	SPOM
NC_003424_4393890	25	SPOM
NC_003424_4393964	412	SPOM
NC_003424_4394707	25	SPOM
NC_003424_4395640	158	SPOM
NC_003424_4395932	25	SPOM
NC_003424_4400342	25	SPOM
NC_003424_4400494	39	SPOM
NC_003424_4402017	25	SPOM
NC_003424_4403664	25	SPOM
NC_003424_4404087	25	SPOM
NC_003424_4405937	25	SPOM
NC_003424_4409597	81	SPOM
NC_003424_4410605	25	SPOM
NC_003424_4411173	25	SPOM
NC_003424_4411337	227	SPOM
NC_003424_4411655	25	SPOM
NC_003424_4413920	25	SPOM
NC_003424_4413997	827	SPOM
NC_003424_4415175	299	SPOM
NC_003424_4415547	25	SPOM
NC_003424_4416620	25	SPOM
NC_003424_4417152	212	SPOM
NC_003424_4417470	25	SPOM
NC_003424_4418490	25	SPOM
NC_003424_4418681	126	SPOM
NC_003424_4418954	25	SPOM
NC_003424_4422212	25	SPOM
NC_003424_4422512	188	SPOM
NC_003424_4423002	25	SPOM
NC_003424_4424177	25	SPOM
NC_003424_4427096	207	SPOM
NC_003424_4427715	25	SPOM
NC_003424_4428806	25	SPOM
NC_003424_4428959	64	SPOM
NC_003424_4429506	125	SPOM
NC_003424_4429684	25	SPOM
NC_003424_4431586	25	SPOM
NC_003424_4431742	127	SPOM
NC_003424_4432304	25	SPOM
NC_003424_4433633	25	SPOM
NC_003424_4434013	308	SPOM
NC_003424_4434476	2	SPOM
NC_003424_4435617	25	SPOM
NC_003424_4435914	25	SPOM
NC_003424_4437146	165	SPOM
NC_003424_4438922	196	SPOM
NC_003424_4439452	385	SPOM
NC_003424_4440096	25	SPOM
NC_003424_4442373	25	SPOM
NC_003424_4442514	6	SPOM
NC_003424_4442920	60	SPOM
NC_003424_4443078	25	SPOM
NC_003424_4443930	25	SPOM
NC_003424_4444197	190	SPOM
NC_003424_4444461	25	SPOM
NC_003424_4445403	25	SPOM
NC_003424_4447469	25	SPOM
NC_003424_4447550	173	SPOM
NC_003424_4448915	25	SPOM
NC_003424_4449518	25	SPOM
NC_003424_4449572	1017	SPOM
NC_003424_4451115	25	SPOM
NC_003424_4453070	25	SPOM
NC_003424_4453560	25	SPOM
NC_003424_4455072	25	SPOM
NC_003424_4455188	690	SPOM
NC_003424_4458046	130	SPOM
NC_003424_4461223	474	SPOM
NC_003424_4461784	25	SPOM
NC_003424_4462786	25	SPOM
NC_003424_4462902	38	SPOM
NC_003424_4463079	25	SPOM
NC_003424_4467363	25	SPOM
NC_003424_4467701	186	SPOM
NC_003424_4468236	25	SPOM
NC_003424_4468996	25	SPOM
NC_003424_4469062	113	SPOM
NC_003424_4469661	25	SPOM
NC_003424_4470357	25	SPOM
NC_003424_4470681	25	SPOM
NC_003424_4471341	25	SPOM
NC_003424_4471416	240	SPOM
NC_003424_4472042	176	SPOM
NC_003424_4474260	25	SPOM
NC_003424_4474745	403	SPOM
NC_003424_4475290	25	SPOM
NC_003424_4475575	25	SPOM
NC_003424_4476711	25	SPOM
NC_003424_4476963	509	SPOM
NC_003424_4477850	25	SPOM
NC_003424_4479912	25	SPOM
NC_003424_4479971	220	SPOM
NC_003424_4480905	25	SPOM
NC_003424_4482776	25	SPOM
NC_003424_4484078	25	SPOM
NC_003424_4484467	25	SPOM
NC_003424_4484658	37	SPOM
NC_003424_4484835	25	SPOM
NC_003424_4485995	25	SPOM
NC_003424_4486562	25	SPOM
NC_003424_4488068	25	SPOM
NC_003424_4488206	318	SPOM
NC_003424_4488784	25	SPOM
NC_003424_4490293	25	SPOM
NC_003424_4491615	25	SPOM
NC_003424_4491943	9	SPOM
NC_003424_4492093	25	SPOM
NC_003424_4496305	25	SPOM
NC_003424_4496638	95	SPOM
NC_003424_4496970	25	SPOM
NC_003424_4497790	25	SPOM
NC_003424_4500281	25	SPOM
NC_003424_4500634	25	SPOM
NC_003424_4501537	25	SPOM
NC_003424_4501674	659	SPOM
NC_003424_4502408	25	SPOM
NC_003424_4503388	25	SPOM
NC_003424_4510014	969	SPOM
NC_003424_4511040	25	SPOM
NC_003424_4513293	25	SPOM
NC_003424_4515016	166	SPOM
NC_003424_4515994	24	SPOM
NC_003424_4517071	341	SPOM
NC_003424_4517542	25	SPOM
NC_003424_4518819	181	SPOM
NC_003424_4519046	25	SPOM
NC_003424_4520072	25	SPOM
NC_003424_4520131	56	SPOM
NC_003424_4520538	25	SPOM
NC_003424_4520991	25	SPOM
NC_003424_4521064	311	SPOM
NC_003424_4521472	25	SPOM
NC_003424_4522951	25	SPOM
NC_003424_4523224	74	SPOM
NC_003424_4523388	25	SPOM
NC_003424_4524540	25	SPOM
NC_003424_4524732	4657	SPOM
NC_003424_4529462	25	SPOM
NC_003424_4530854	25	SPOM
NC_003424_4531032	4	SPOM
NC_003424_4532755	102	SPOM
NC_003424_4532928	398	SPOM
NC_003424_4533517	25	SPOM
NC_003424_4534249	25	SPOM
NC_003424_4534386	288	SPOM
NC_003424_4536687	288	SPOM
NC_003424_4537135	25	SPOM
NC_003424_4540255	25	SPOM
NC_003424_4540299	1792	SPOM
NC_003424_4542554	25	SPOM
NC_003424_4543364	25	SPOM
NC_003424_4544074	25	SPOM
NC_003424_4546758	25	SPOM
NC_003424_4547080	25	SPOM
NC_003424_4548829	25	SPOM
NC_003424_4548986	823	SPOM
NC_003424_4549926	25	SPOM
NC_003424_4550970	25	SPOM
NC_003424_4551243	497	SPOM
NC_003424_4551851	25	SPOM
NC_003424_4553555	25	SPOM
NC_003424_4553742	152	SPOM
NC_003424_4558637	25	SPOM
NC_003424_4558763	60	SPOM
NC_003424_4562776	25	SPOM
NC_003424_4562919	261	SPOM
NC_003424_4563894	25	SPOM
NC_003424_4565391	25	SPOM
NC_003424_4565469	231	SPOM
NC_003424_4566209	133	SPOM
NC_003424_4567307	25	SPOM
NC_003424_4570124	25	SPOM
NC_003424_4575442	25	SPOM
NC_003424_4575657	530	SPOM
NC_003424_4576228	25	SPOM
NC_003424_4576936	25	SPOM
NC_003424_4577003	1161	SPOM
NC_003424_4578627	25	SPOM
NC_003424_4580259	25	SPOM
NC_003424_4582282	17	SPOM
NC_003424_4582378	25	SPOM
NC_003424_4584334	25	SPOM
NC_003424_4585255	25	SPOM
NC_003424_4586136	25	SPOM
NC_003424_4586584	25	SPOM
NC_003424_4588059	25	SPOM
NC_003424_4589575	25	SPOM
NC_003424_4589794	358	SPOM
NC_003424_4590265	25	SPOM
NC_003424_4591525	278	SPOM
NC_003424_4593568	32	SPOM
NC_003424_4593873	25	SPOM
NC_003424_4595790	25	SPOM
NC_003424_4596121	113	SPOM
NC_003424_4596439	25	SPOM
NC_003424_4597270	25	SPOM
NC_003424_4597381	85	SPOM
NC_003424_4597567	25	SPOM
NC_003424_4599623	370	SPOM
NC_003424_4600856	422	SPOM
NC_003424_4601527	25	SPOM
NC_003424_4603222	25	SPOM
NC_003424_4603479	1232	SPOM
NC_003424_4607632	25	SPOM
NC_003424_4611418	25	SPOM
NC_003424_4611738	361	SPOM
NC_003424_4612131	25	SPOM
NC_003424_4612827	25	SPOM
NC_003424_4613298	145	SPOM
NC_003424_4613627	25	SPOM
NC_003424_4618141	102	SPOM
NC_003424_4618621	918	SPOM
NC_003424_4621901	25	SPOM
NC_003424_4634757	25	SPOM
NC_003424_4635112	373	SPOM
NC_003424_4635747	25	SPOM
NC_003424_4636704	25	SPOM
NC_003424_4636899	67	SPOM
NC_003424_4638002	115	SPOM
NC_003424_4639470	25	SPOM
NC_003424_4639648	30	SPOM
NC_003424_4639884	25	SPOM
NC_003424_4640478	25	SPOM
NC_003424_4642140	25	SPOM
NC_003424_4642495	25	SPOM
NC_003424_4645024	25	SPOM
NC_003424_4645178	282	SPOM
NC_003424_4645560	25	SPOM
NC_003424_4647172	25	SPOM
NC_003424_4649258	25	SPOM
NC_003424_4650107	25	SPOM
NC_003424_4650467	106	SPOM
NC_003424_4651190	161	SPOM
NC_003424_4651793	1144	SPOM
NC_003424_4653093	25	SPOM
NC_003424_4653843	25	SPOM
NC_003424_4656411	25	SPOM
NC_003424_4656457	78	SPOM
NC_003424_4656720	25	SPOM
NC_003424_4658019	25	SPOM
NC_003424_4658323	471	SPOM
NC_003424_4659256	25	SPOM
NC_003424_4663544	25	SPOM
NC_003424_4663844	341	SPOM
NC_003424_4667040	25	SPOM
NC_003424_4668874	25	SPOM
NC_003424_4669552	25	SPOM
NC_003424_4671564	25	SPOM
NC_003424_4672944	25	SPOM
NC_003424_4673743	294	SPOM
NC_003424_4676624	25	SPOM
NC_003424_4677449	25	SPOM
NC_003424_4678386	25	SPOM
NC_003424_4680057	25	SPOM
NC_003424_4681149	115	SPOM
NC_003424_4683276	25	SPOM
NC_003424_4685382	25	SPOM
NC_003424_4685738	564	SPOM
NC_003424_4689197	44	SPOM
NC_003424_4690170	25	SPOM
NC_003424_4691208	25	SPOM
NC_003424_4693771	25	SPOM
NC_003424_4698493	25	SPOM
NC_003424_4698607	166	SPOM
NC_003424_4699085	25	SPOM
NC_003424_4699397	25	SPOM
NC_003424_4699545	146	SPOM
NC_003424_4699829	25	SPOM
NC_003424_4700240	25	SPOM
NC_003424_4700561	1695	SPOM
NC_003424_4702588	25	SPOM
NC_003424_4704322	25	SPOM
NC_003424_4704790	25	SPOM
NC_003424_4705920	25	SPOM
NC_003424_4706032	761	SPOM
NC_003424_4706915	25	SPOM
NC_003424_4708959	25	SPOM
NC_003424_4709253	474	SPOM
NC_003424_4709970	25	SPOM
NC_003424_4714990	25	SPOM
NC_003424_4715262	169	SPOM
NC_003424_4715503	231	SPOM
NC_003424_4716188	361	SPOM
NC_003424_4716570	25	SPOM
NC_003424_4717491	25	SPOM
NC_003424_4718312	25	SPOM
NC_003424_4718456	57	SPOM
NC_003424_4718738	25	SPOM
NC_003424_4721117	25	SPOM
NC_003424_4723018	25	SPOM
NC_003424_4724401	25	SPOM
NC_003424_4724646	96	SPOM
NC_003424_4724803	25	SPOM
NC_003424_4726761	25	SPOM
NC_003424_4726860	25	SPOM
NC_003424_4729059	25	SPOM
NC_003424_4729410	268	SPOM
NC_003424_4729751	25	SPOM
NC_003424_4731996	25	SPOM
NC_003424_4732192	25	SPOM
NC_003424_4734862	25	SPOM
NC_003424_4737469	25	SPOM
NC_003424_4737605	25	SPOM
NC_003424_4738855	25	SPOM
NC_003424_4738963	1225	SPOM
NC_003424_4740237	25	SPOM
NC_003424_4742643	25	SPOM
NC_003424_4744168	25	SPOM
NC_003424_4744347	181	SPOM
NC_003424_4744584	25	SPOM
NC_003424_4748289	25	SPOM
NC_003424_4748490	34	SPOM
NC_003424_4752563	121	SPOM
NC_003424_4752794	25	SPOM
NC_003424_4753643	25	SPOM
NC_003424_4755007	25	SPOM
NC_003424_4760047	25	SPOM
NC_003424_4760301	25	SPOM
NC_003424_4760887	25	SPOM
NC_003424_4761807	25	SPOM
NC_003424_4762875	25	SPOM
NC_003424_4763079	25	SPOM
NC_003424_4763649	25	SPOM
NC_003424_4764223	134	SPOM
NC_003424_4764449	25	SPOM
NC_003424_4765508	25	SPOM
NC_003424_4765966	25	SPOM
NC_003424_4766815	25	SPOM
NC_003424_4766878	164	SPOM
NC_003424_4767110	25	SPOM
NC_003424_4767726	25	SPOM
NC_003424_4769722	269	SPOM
NC_003424_4771660	25	SPOM
NC_003424_4771709	293	SPOM
NC_003424_4772682	25	SPOM
NC_003424_4773147	25	SPOM
NC_003424_4773218	241	SPOM
NC_003424_4774686	25	SPOM
NC_003424_4775195	25	SPOM
NC_003424_4775370	147	SPOM
NC_003424_4778430	25	SPOM
NC_003424_4778623	397	SPOM
NC_003424_4779181	25	SPOM
NC_003424_4780688	25	SPOM
NC_003424_4781735	25	SPOM
NC_003424_4781923	124	SPOM
NC_003424_4782274	733	SPOM
NC_003424_4783055	25	SPOM
NC_003424_4784278	25	SPOM
NC_003424_4784766	396	SPOM
NC_003424_4786281	873	SPOM
NC_003424_4787929	565	SPOM
NC_003424_4788896	522	SPOM
NC_003424_4789789	25	SPOM
NC_003424_4790941	25	SPOM
NC_003424_4791233	28	SPOM
NC_003424_4792308	25	SPOM
NC_003424_4794984	25	SPOM
NC_003424_4795264	12	SPOM
NC_003424_4795479	25	SPOM
NC_003424_4796157	25	SPOM
NC_003424_4796349	628	SPOM
NC_003424_4797060	135	SPOM
NC_003424_4797267	25	SPOM
NC_003424_4798929	25	SPOM
NC_003424_4799347	194	SPOM
NC_003424_4799755	25	SPOM
NC_003424_4802536	25	SPOM
NC_003424_4802653	379	SPOM
NC_003424_4803179	25	SPOM
NC_003424_4804494	25	SPOM
NC_003424_4804630	25	SPOM
NC_003424_4806436	25	SPOM
NC_003424_4806454	208	SPOM
NC_003424_4811556	428	SPOM
NC_003424_4812099	25	SPOM
NC_003424_4813066	25	SPOM
NC_003424_4813225	25	SPOM
NC_003424_4817791	221	SPOM
NC_003424_4818259	25	SPOM
NC_003424_4820374	25	SPOM
NC_003424_4820750	54	SPOM
NC_003424_4821491	25	SPOM
NC_003424_4824868	389	SPOM
NC_003424_4825450	25	SPOM
NC_003424_4826078	25	SPOM
NC_003424_4826100	130	SPOM
NC_003424_4826350	251	SPOM
NC_003424_4826683	25	SPOM
NC_003424_4828045	25	SPOM
NC_003424_4828142	749	SPOM
NC_003424_4829057	25	SPOM
NC_003424_4832371	25	SPOM
NC_003424_4832474	405	SPOM
NC_003424_4832929	25	SPOM
NC_003424_4834429	25	SPOM
NC_003424_4834571	84	SPOM
NC_003424_4834870	25	SPOM
NC_003424_4835946	54	SPOM
NC_003424_4836106	30	SPOM
NC_003424_4836395	25	SPOM
NC_003424_4837416	25	SPOM
NC_003424_4837591	14	SPOM
NC_003424_4837650	25	SPOM
NC_003424_4838651	308	SPOM
NC_003424_4839114	25	SPOM
NC_003424_4840281	25	SPOM
NC_003424_4840846	25	SPOM
NC_003424_4843445	25	SPOM
NC_003424_4843724	55	SPOM
NC_003424_4846396	223	SPOM
NC_003424_4846797	25	SPOM
NC_003424_4849380	25	SPOM
NC_003424_4849544	202	SPOM
NC_003424_4850308	25	SPOM
NC_003424_4851322	25	SPOM
NC_003424_4851841	1157	SPOM
NC_003424_4853086	25	SPOM
NC_003424_4854578	25	SPOM
NC_003424_4855200	176	SPOM
NC_003424_4855543	25	SPOM
NC_003424_4856386	25	SPOM
NC_003424_4856607	123	SPOM
NC_003424_4856873	25	SPOM
NC_003424_4859969	25	SPOM
NC_003424_4860091	91	SPOM
NC_003424_4863961	25	SPOM
NC_003424_4868111	25	SPOM
NC_003424_4870213	71	SPOM
NC_003424_4870500	25	SPOM
NC_003424_4871896	25	SPOM
NC_003424_4872176	25	SPOM
NC_003424_4872754	25	SPOM
NC_003424_4873025	1140	SPOM
NC_003424_4874269	25	SPOM
NC_003424_4874960	25	SPOM
